0.763896465,0.672680199,-4.19E-07,0.720447183,0.593599021,-0.006215707,0.70108223,0.526536763,-0.015403281,0.702352524,0.471234858,-0.031112917,0.71907413,0.432204425,-0.045218103,0.738778591,0.445719719,0.025914241,0.742147148,0.386010051,-3.58E-05,0.73056066,0.395625114,-0.026577987,0.718956649,0.417115033,-0.042208981,0.765370071,0.454134405,0.015267541,0.768652618,0.3838422,-0.008930186,0.754459739,0.393740833,-0.031111058,0.73947221,0.414412677,-0.043546975,0.79130435,0.469204098,-0.001043414,0.797079504,0.405088127,-0.020908095,0.779107392,0.408336163,-0.03152379,0.758376002,0.425553977,-0.035818528,0.817552507,0.494193763,-0.019298658,0.818563223,0.445186883,-0.029009299,0.79984051,0.436097085,-0.031046029,0.777474403,0.437331587,-0.031614136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.764845967,0.654791474,-1.61E-07,0.725596547,0.592520118,-0.010970457,0.705607951,0.531844854,-0.020537606,0.704494953,0.475580901,-0.033967603,0.722709715,0.433169276,-0.046037689,0.734984696,0.462868333,0.017880719,0.73669225,0.404529929,-0.004628326,0.730981052,0.400498271,-0.028668443,0.725234091,0.416307986,-0.042592686,0.762013197,0.46652168,0.012542651,0.768912017,0.397890627,-0.008066164,0.759124398,0.396861374,-0.030000152,0.746760845,0.415504366,-0.042622518,0.787828684,0.479114532,0.002293135,0.798284888,0.413956046,-0.014057457,0.784777224,0.409443617,-0.027261738,0.768196583,0.428540587,-0.03375338,0.8137725,0.501879215,-0.009838101,0.820095718,0.449965596,-0.018874886,0.806995749,0.436254323,-0.02453935,0.788796365,0.44048363,-0.027556611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.764679492,0.618058026,-5.78E-08,0.723058343,0.566624045,-0.011629537,0.7047773,0.50667733,-0.019525126,0.704780757,0.454273432,-0.029731512,0.714815557,0.417171508,-0.038609508,0.734938085,0.438117862,0.013608603,0.737610281,0.388657242,-0.004339461,0.732877553,0.378739238,-0.025241727,0.727099538,0.384108126,-0.038314871,0.762761235,0.439703792,0.009379148,0.768739641,0.377392292,-0.00805332,0.759315014,0.371428013,-0.029301554,0.746418774,0.38628009,-0.04223891,0.78827709,0.449951142,0.001131946,0.799160004,0.389695793,-0.012696937,0.786532879,0.378778517,-0.027043896,0.769869864,0.394431084,-0.035108749,0.814834118,0.471758842,-0.008835554,0.819592059,0.422537863,-0.017489808,0.808499336,0.40508914,-0.024451124,0.792047203,0.407476902,-0.028720051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.78722316,0.620682776,-8.69E-08,0.747404873,0.566939235,-0.012492183,0.730059266,0.507945418,-0.019213229,0.730507493,0.451851875,-0.028357876,0.744479835,0.412672967,-0.035559166,0.757779837,0.44565618,0.016053528,0.760479689,0.39153707,-0.00062869,0.7557531,0.382673651,-0.020560579,0.752927303,0.392732084,-0.03310319,0.785084426,0.44673267,0.012879793,0.792846382,0.382867873,-0.002855473,0.783941329,0.374386072,-0.023179328,0.774058342,0.389159828,-0.035910875,0.810344577,0.457491904,0.005426645,0.820721269,0.396984458,-0.00786764,0.80847615,0.385757506,-0.021957817,0.795076907,0.405533433,-0.029710058,0.836989522,0.477923006,-0.003966935,0.844439566,0.42593208,-0.013198717,0.832830071,0.40756157,-0.020441879,0.816007853,0.4156048,-0.024642861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.801150501,0.687321842,-3.58E-07,0.760647297,0.652945518,-0.015378263,0.733705819,0.593496084,-0.025030147,0.72653383,0.53998065,-0.035940625,0.737012327,0.498311847,-0.044812217,0.766957939,0.526323378,0.002033218,0.766666472,0.470363498,-0.019321345,0.755042553,0.471388876,-0.039070953,0.746282041,0.485238552,-0.051142927,0.795199454,0.525748074,-0.001702149,0.79858005,0.454966277,-0.025528444,0.780712664,0.462499112,-0.04434143,0.766838729,0.488362998,-0.053447582,0.822060704,0.536801159,-0.009386585,0.829417825,0.468435913,-0.029422741,0.809013486,0.46839717,-0.041100275,0.791204512,0.490638614,-0.045342308,0.851351202,0.560091317,-0.018831477,0.853706121,0.51009202,-0.033341184,0.836023986,0.495761245,-0.041052569,0.816469073,0.499722362,-0.0445127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.830649018,0.626482189,-1.77E-07,0.778819144,0.588318288,-0.016402742,0.746507049,0.516281247,-0.024316972,0.734375,0.451832175,-0.034049343,0.740531743,0.39619568,-0.041182186,0.787401795,0.439808786,0.013706605,0.780701518,0.37708497,-0.008167178,0.765675306,0.360002249,-0.02987765,0.754598796,0.364659548,-0.042523921,0.819101393,0.432158232,0.011357605,0.81514132,0.356075913,-0.010367556,0.794359624,0.347668916,-0.029492974,0.777043223,0.369511217,-0.038531177,0.850408614,0.437588245,0.003558676,0.851358831,0.359923184,-0.014812501,0.827421188,0.349911124,-0.026863396,0.806934476,0.370244741,-0.030814528,0.884702563,0.456990093,-0.006517942,0.882056713,0.394910663,-0.020551756,0.860298038,0.373414814,-0.029037345,0.83672756,0.37590906,-0.03225071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.864060819,0.648698986,-4.96E-07,0.805967331,0.580260515,0.03206199,0.778417945,0.511395872,0.037589483,0.756064296,0.46333304,0.026892342,0.738881648,0.411889195,0.014839841,0.849907458,0.439557493,0.069820993,0.824251056,0.378474891,0.055483971,0.784851611,0.371865839,0.033949833,0.750942886,0.385493577,0.01917972,0.870632231,0.43820107,0.033943571,0.836133718,0.361332059,0.016033582,0.78760159,0.363536686,-0.008593519,0.753746271,0.389637619,-0.023553718,0.885309041,0.444495082,-0.005674947,0.855427623,0.364958286,-0.023250043,0.803510547,0.367338747,-0.036448788,0.767936647,0.39127019,-0.042942502,0.89271903,0.459198654,-0.044383902,0.861050308,0.398261666,-0.058181286,0.819568217,0.391753852,-0.063702315,0.788089633,0.401723027,-0.066255189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.846722901,0.667571783,-1.24E-07,0.78987205,0.613709569,-0.014926088,0.752909184,0.543113351,-0.023260478,0.743358493,0.472822666,-0.034247667,0.755674779,0.418199062,-0.042878967,0.786999702,0.459256113,0.018861635,0.782516479,0.399026304,-0.001496365,0.771966398,0.383866459,-0.024391534,0.763049245,0.386903495,-0.038864724,0.820790172,0.453661263,0.014477066,0.816829503,0.377390772,-0.007667581,0.803369939,0.367175043,-0.031428356,0.790317178,0.387223899,-0.04444848,0.853687942,0.459778786,0.004805553,0.85555017,0.384017348,-0.014079784,0.837809861,0.368796051,-0.030329483,0.819473267,0.387584865,-0.037824869,0.890103936,0.479127437,-0.007056571,0.887711287,0.41697526,-0.02095063,0.869544327,0.391037673,-0.030817581,0.847188652,0.391080678,-0.035671942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.877254188,0.665373445,-6.04E-07,0.81586355,0.58657378,0.026793594,0.786687016,0.518218637,0.024132587,0.764396489,0.467398077,0.00613687,0.751677394,0.414335519,-0.013747162,0.858917892,0.437216252,0.04714467,0.831356704,0.371379465,0.019704156,0.791016757,0.370366007,-0.009414187,0.760960877,0.387905478,-0.029192543,0.880675793,0.440542936,0.009467846,0.8471843,0.356421381,-0.023908226,0.798960149,0.366884172,-0.055711892,0.766673446,0.394787937,-0.075004667,0.896164596,0.4508425,-0.031673167,0.868720531,0.368159056,-0.06124958,0.818186224,0.372118175,-0.080924816,0.78363657,0.397737592,-0.091404341,0.907067001,0.47000429,-0.071784556,0.877680182,0.413795054,-0.094025485,0.837548018,0.404712141,-0.105355889,0.805774212,0.411428452,-0.112455316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.846584558,0.670276046,-4.15E-07,0.789806426,0.615132093,-0.006826779,0.751748264,0.549287558,-0.012697789,0.733590722,0.490908414,-0.024200806,0.731138825,0.436261415,-0.034588389,0.799012959,0.469591767,0.024941914,0.785603762,0.403798401,0.002552183,0.759711564,0.393881053,-0.022396062,0.738585293,0.399703979,-0.037967376,0.826166868,0.461006701,0.015124022,0.814535081,0.376878977,-0.009445895,0.784420133,0.376804322,-0.034798834,0.759936929,0.397179067,-0.048773319,0.854894876,0.462625712,0.00048015,0.851368964,0.376924008,-0.018756382,0.819436371,0.372334838,-0.034308266,0.791662276,0.393370688,-0.041369259,0.886697173,0.479219437,-0.016022822,0.87884593,0.413566947,-0.028848011,0.850711584,0.39554131,-0.037262499,0.821999848,0.401250422,-0.041494191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
